id	description	prompt_input	is_critical	validation_status	corrected_label
CVE-2023-1918	the wp fastest cache plugin for wordpress is vulnerable to cross-site request forgery in versions up to, and including, 1.1.2. this is due to missing or incorrect nonce validation on the wpfc_preload_single_callback function. this makes it possible for unauthenticated attackers to invoke a cache building action via a forged request granted they can trick a site administrator into performing an action such as clicking on a link.	"Extract cybersecurity concepts and relationships from the following description:

the wp fastest cache plugin for wordpress is vulnerable to cross-site request forgery in versions up to, and including, 1.1.2. this is due to missing or incorrect nonce validation on the wpfc_preload_single_callback function. this makes it possible for unauthenticated attackers to invoke a cache building action via a forged request granted they can trick a site administrator into performing an action such as clicking on a link."	TRUE	reviewed	FALSE
CVE-2023-1922	the wp fastest cache plugin for wordpress is vulnerable to cross-site request forgery in versions up to, and including, 1.1.2. this is due to missing or incorrect nonce validation on the wpfc_pause_cdn_integration_ajax_request_callback function. this makes it possible for unauthenticated attackers to change cdn settings via a forged request granted they can trick a site administrator into performing an action such as clicking on a link.	"Extract cybersecurity concepts and relationships from the following description:

the wp fastest cache plugin for wordpress is vulnerable to cross-site request forgery in versions up to, and including, 1.1.2. this is due to missing or incorrect nonce validation on the wpfc_pause_cdn_integration_ajax_request_callback function. this makes it possible for unauthenticated attackers to change cdn settings via a forged request granted they can trick a site administrator into performing an action such as clicking on a link."	TRUE	reviewed	FALSE
CVE-2023-1923	the wp fastest cache plugin for wordpress is vulnerable to cross-site request forgery in versions up to, and including, 1.1.2. this is due to missing or incorrect nonce validation on the wpfc_remove_cdn_integration_ajax_request_callback function. this makes it possible for unauthenticated attackers to change cdn settings via a forged request granted they can trick a site administrator into performing an action such as clicking on a link.	"Extract cybersecurity concepts and relationships from the following description:

the wp fastest cache plugin for wordpress is vulnerable to cross-site request forgery in versions up to, and including, 1.1.2. this is due to missing or incorrect nonce validation on the wpfc_remove_cdn_integration_ajax_request_callback function. this makes it possible for unauthenticated attackers to change cdn settings via a forged request granted they can trick a site administrator into performing an action such as clicking on a link."	TRUE	reviewed	FALSE
CVE-2023-1925	the wp fastest cache plugin for wordpress is vulnerable to cross-site request forgery in versions up to, and including, 1.1.2. this is due to missing or incorrect nonce validation on the wpfc_clear_cache_of_allsites_callback function. this makes it possible for unauthenticated attackers to clear caches via a forged request granted they can trick a site administrator into performing an action such as clicking on a link.	"Extract cybersecurity concepts and relationships from the following description:

the wp fastest cache plugin for wordpress is vulnerable to cross-site request forgery in versions up to, and including, 1.1.2. this is due to missing or incorrect nonce validation on the wpfc_clear_cache_of_allsites_callback function. this makes it possible for unauthenticated attackers to clear caches via a forged request granted they can trick a site administrator into performing an action such as clicking on a link."	TRUE	reviewed	FALSE
CVE-2023-1927	the wp fastest cache plugin for wordpress is vulnerable to cross-site request forgery in versions up to, and including, 1.1.2. this is due to missing or incorrect nonce validation on the deletecssandjscachetoolbar function. this makes it possible for unauthenticated attackers to perform cache deletion via a forged request granted they can trick a site administrator into performing an action such as clicking on a link.	"Extract cybersecurity concepts and relationships from the following description:

the wp fastest cache plugin for wordpress is vulnerable to cross-site request forgery in versions up to, and including, 1.1.2. this is due to missing or incorrect nonce validation on the deletecssandjscachetoolbar function. this makes it possible for unauthenticated attackers to perform cache deletion via a forged request granted they can trick a site administrator into performing an action such as clicking on a link."	TRUE	reviewed	FALSE
CVE-2023-1934	the pnpscada system, a product of sdg technologies cc, is afflicted by a critical unauthenticated error-based postgresql injection vulnerability. present within the hitlogcsv.jsp endpoint, this security flaw permits unauthenticated attackers to engage with the underlying database seamlessly and passively. consequently, malicious actors could gain access to vital information, such as industrial control system (ics) and ot data, alongside other sensitive records like sms and sms logs. the unauthorized database access exposes compromised systems to potential manipulation or breach of essential infrastructure data, highlighting the severity of this vulnerability.	"Extract cybersecurity concepts and relationships from the following description:

the pnpscada system, a product of sdg technologies cc, is afflicted by a critical unauthenticated error-based postgresql injection vulnerability. present within the hitlogcsv.jsp endpoint, this security flaw permits unauthenticated attackers to engage with the underlying database seamlessly and passively. consequently, malicious actors could gain access to vital information, such as industrial control system (ics) and ot data, alongside other sensitive records like sms and sms logs. the unauthorized database access exposes compromised systems to potential manipulation or breach of essential infrastructure data, highlighting the severity of this vulnerability."	TRUE	reviewed	FALSE
CVE-2023-1947	a vulnerability was found in taocms 3.0.2. it has been classified as critical. affected is an unknown function of the file /admin/admin.php. the manipulation leads to code injection. it is possible to launch the attack remotely. the exploit has been disclosed to the public and may be used. vdb-225330 is the identifier assigned to this vulnerability.	"Extract cybersecurity concepts and relationships from the following description:

a vulnerability was found in taocms 3.0.2. it has been classified as critical. affected is an unknown function of the file /admin/admin.php. the manipulation leads to code injection. it is possible to launch the attack remotely. the exploit has been disclosed to the public and may be used. vdb-225330 is the identifier assigned to this vulnerability."	TRUE	reviewed	FALSE
CVE-2023-1952	a vulnerability was found in sourcecodester online computer and laptop store 1.0. it has been classified as critical. this affects an unknown part of the file /?p=products of the component product search. the manipulation of the argument search leads to sql injection. it is possible to initiate the attack remotely. the exploit has been disclosed to the public and may be used. the associated identifier of this vulnerability is vdb-225339.	"Extract cybersecurity concepts and relationships from the following description:

a vulnerability was found in sourcecodester online computer and laptop store 1.0. it has been classified as critical. this affects an unknown part of the file /?p=products of the component product search. the manipulation of the argument search leads to sql injection. it is possible to initiate the attack remotely. the exploit has been disclosed to the public and may be used. the associated identifier of this vulnerability is vdb-225339."	TRUE	reviewed	FALSE
CVE-2023-1953	a vulnerability was found in sourcecodester online computer and laptop store 1.0. it has been declared as critical. this vulnerability affects unknown code of the file /admin/sales/index.php. the manipulation of the argument date_start/date_end leads to sql injection. the attack can be initiated remotely. the exploit has been disclosed to the public and may be used. the identifier of this vulnerability is vdb-225340.	"Extract cybersecurity concepts and relationships from the following description:

a vulnerability was found in sourcecodester online computer and laptop store 1.0. it has been declared as critical. this vulnerability affects unknown code of the file /admin/sales/index.php. the manipulation of the argument date_start/date_end leads to sql injection. the attack can be initiated remotely. the exploit has been disclosed to the public and may be used. the identifier of this vulnerability is vdb-225340."	TRUE	reviewed	FALSE
CVE-2023-1958	a vulnerability, which was classified as critical, was found in sourcecodester online computer and laptop store 1.0. this affects an unknown part of the file /classes/master.php?f=delete_sub_category. the manipulation of the argument id leads to sql injection. it is possible to initiate the attack remotely. the exploit has been disclosed to the public and may be used. the identifier vdb-225345 was assigned to this vulnerability.	"Extract cybersecurity concepts and relationships from the following description:

a vulnerability, which was classified as critical, was found in sourcecodester online computer and laptop store 1.0. this affects an unknown part of the file /classes/master.php?f=delete_sub_category. the manipulation of the argument id leads to sql injection. it is possible to initiate the attack remotely. the exploit has been disclosed to the public and may be used. the identifier vdb-225345 was assigned to this vulnerability."	TRUE	reviewed	FALSE
CVE-2023-1977	the booking manager wordpress plugin before 2.0.29 does not validate urls input in it's admin panel or in shortcodes for showing events from a remote .ics file, allowing an attacker with privileges as low as subscriber to perform ssrf attacks on the sites internal network.	"Extract cybersecurity concepts and relationships from the following description:

the booking manager wordpress plugin before 2.0.29 does not validate urls input in it's admin panel or in shortcodes for showing events from a remote .ics file, allowing an attacker with privileges as low as subscriber to perform ssrf attacks on the sites internal network."	FALSE	reviewed	TRUE
CVE-2023-20007	a vulnerability in the web-based management interface of cisco small business rv340, rv340w, rv345, and rv345p dual wan gigabit vpn routers could allow an authenticated, remote attacker to execute arbitrary code or cause the web-based management process on the device to restart unexpectedly, resulting in a denial of service (dos) condition. the attacker must have valid administrator credentials. this vulnerability is due to insufficient validation of user-supplied input to the web-based management interface. an attacker could exploit this vulnerability by sending crafted http input to an affected device. a successful exploit could allow the attacker to execute arbitrary code as the root user on the underlying operating system or cause the web-based management process to restart, resulting in a dos condition.	"Extract cybersecurity concepts and relationships from the following description:

a vulnerability in the web-based management interface of cisco small business rv340, rv340w, rv345, and rv345p dual wan gigabit vpn routers could allow an authenticated, remote attacker to execute arbitrary code or cause the web-based management process on the device to restart unexpectedly, resulting in a denial of service (dos) condition. the attacker must have valid administrator credentials. this vulnerability is due to insufficient validation of user-supplied input to the web-based management interface. an attacker could exploit this vulnerability by sending crafted http input to an affected device. a successful exploit could allow the attacker to execute arbitrary code as the root user on the underlying operating system or cause the web-based management process to restart, resulting in a dos condition."	TRUE	reviewed	FALSE
CVE-2023-20013	multiple vulnerabilities in cisco intersight private virtual appliance could allow an authenticated, remote attacker to execute arbitrary commands using root-level privileges. the attacker would need to have administrator privileges on the affected device to exploit these vulnerabilities. these vulnerabilities are due to insufficient input validation when extracting uploaded software packages. an attacker could exploit these vulnerabilities by authenticating to an affected device and uploading a crafted software package. a successful exploit could allow the attacker to execute commands on the underlying operating system with root-level privileges.	"Extract cybersecurity concepts and relationships from the following description:

multiple vulnerabilities in cisco intersight private virtual appliance could allow an authenticated, remote attacker to execute arbitrary commands using root-level privileges. the attacker would need to have administrator privileges on the affected device to exploit these vulnerabilities. these vulnerabilities are due to insufficient input validation when extracting uploaded software packages. an attacker could exploit these vulnerabilities by authenticating to an affected device and uploading a crafted software package. a successful exploit could allow the attacker to execute commands on the underlying operating system with root-level privileges."	TRUE	reviewed	FALSE
CVE-2023-20024	multiple vulnerabilities in the web-based user interface of certain cisco small business series switches could allow an unauthenticated, remote attacker to cause a denial of service (dos) condition or execute arbitrary code with root privileges on an affected device. these vulnerabilities are due to improper validation of requests that are sent to the web interface. for more information about these vulnerabilities, see the details section of this advisory.	"Extract cybersecurity concepts and relationships from the following description:

multiple vulnerabilities in the web-based user interface of certain cisco small business series switches could allow an unauthenticated, remote attacker to cause a denial of service (dos) condition or execute arbitrary code with root privileges on an affected device. these vulnerabilities are due to improper validation of requests that are sent to the web interface. for more information about these vulnerabilities, see the details section of this advisory."	TRUE	reviewed	FALSE
CVE-2023-20032	on feb 15, 2023, the following vulnerability in the clamav scanning library was disclosed: a vulnerability in the hfs+ partition file parser of clamav versions 1.0.0 and earlier, 0.105.1 and earlier, and 0.103.7 and earlier could allow an unauthenticated, remote attacker to execute arbitrary code. this vulnerability is due to a missing buffer size check that may result in a heap buffer overflow write. an attacker could exploit this vulnerability by submitting a crafted hfs+ partition file to be scanned by clamav on an affected device. a successful exploit could allow the attacker to execute arbitrary code with the privileges of the clamav scanning process, or else crash the process, resulting in a denial of service (dos) condition. for a description of this vulnerability, see the clamav blog ["https://blog.clamav.net/"].	"Extract cybersecurity concepts and relationships from the following description:

on feb 15, 2023, the following vulnerability in the clamav scanning library was disclosed: a vulnerability in the hfs+ partition file parser of clamav versions 1.0.0 and earlier, 0.105.1 and earlier, and 0.103.7 and earlier could allow an unauthenticated, remote attacker to execute arbitrary code. this vulnerability is due to a missing buffer size check that may result in a heap buffer overflow write. an attacker could exploit this vulnerability by submitting a crafted hfs+ partition file to be scanned by clamav on an affected device. a successful exploit could allow the attacker to execute arbitrary code with the privileges of the clamav scanning process, or else crash the process, resulting in a denial of service (dos) condition. for a description of this vulnerability, see the clamav blog [""https://blog.clamav.net/""]."	FALSE	reviewed	TRUE
CVE-2023-20036	a vulnerability in the web ui of cisco ind could allow an authenticated, remote attacker to execute arbitrary commands with administrative privileges on the underlying operating system of an affected device. this vulnerability is due to improper input validation when uploading a device pack. an attacker could exploit this vulnerability by altering the request that is&nbsp;sent when uploading a device pack. a successful exploit could allow the attacker to execute arbitrary commands as nt authority\system on the underlying operating system of an affected device. cisco has released software updates that address this vulnerability. there are no workarounds that address this vulnerability.	"Extract cybersecurity concepts and relationships from the following description:

a vulnerability in the web ui of cisco ind could allow an authenticated, remote attacker to execute arbitrary commands with administrative privileges on the underlying operating system of an affected device. this vulnerability is due to improper input validation when uploading a device pack. an attacker could exploit this vulnerability by altering the request that is&nbsp;sent when uploading a device pack. a successful exploit could allow the attacker to execute arbitrary commands as nt authority\system on the underlying operating system of an affected device. cisco has released software updates that address this vulnerability. there are no workarounds that address this vulnerability."	FALSE	reviewed	TRUE
CVE-2023-20040	a vulnerability in the netconf service of cisco network services orchestrator (nso) could allow an authenticated, remote attacker to cause a denial of service (dos) on an affected system that is running as the root user. to exploit this vulnerability, the attacker must be a member of the admin group. this vulnerability exists because user-supplied input is not properly validated when netconf is used to upload packages to an affected device. an attacker could exploit this vulnerability by uploading a specially crafted package file. a successful exploit could allow the attacker to write crafted files to arbitrary locations on the filesystem or delete arbitrary files from the filesystem of an affected device, resulting in a dos condition. note: by default, during install, cisco nso will be set up to run as the root user unless the --run-as-user option is used.	"Extract cybersecurity concepts and relationships from the following description:

a vulnerability in the netconf service of cisco network services orchestrator (nso) could allow an authenticated, remote attacker to cause a denial of service (dos) on an affected system that is running as the root user. to exploit this vulnerability, the attacker must be a member of the admin group. this vulnerability exists because user-supplied input is not properly validated when netconf is used to upload packages to an affected device. an attacker could exploit this vulnerability by uploading a specially crafted package file. a successful exploit could allow the attacker to write crafted files to arbitrary locations on the filesystem or delete arbitrary files from the filesystem of an affected device, resulting in a dos condition. note: by default, during install, cisco nso will be set up to run as the root user unless the --run-as-user option is used."	TRUE	reviewed	FALSE
CVE-2023-20045	a vulnerability in the web-based management interface of cisco small business rv160 and rv260 series vpn routers could allow an authenticated, remote attacker to execute arbitrary commands on the underlying operating system of an affected device. this vulnerability is due to insufficient validation of user input. an attacker could exploit this vulnerability by sending a crafted request to the web-based management interface of an affected device. a successful exploit could allow the attacker to execute arbitrary commands using root-level privileges on the affected device. to exploit this vulnerability, the attacker must have valid administrator-level credentials on the affected device.	"Extract cybersecurity concepts and relationships from the following description:

a vulnerability in the web-based management interface of cisco small business rv160 and rv260 series vpn routers could allow an authenticated, remote attacker to execute arbitrary commands on the underlying operating system of an affected device. this vulnerability is due to insufficient validation of user input. an attacker could exploit this vulnerability by sending a crafted request to the web-based management interface of an affected device. a successful exploit could allow the attacker to execute arbitrary commands using root-level privileges on the affected device. to exploit this vulnerability, the attacker must have valid administrator-level credentials on the affected device."	TRUE	reviewed	FALSE
CVE-2023-20065	a vulnerability in the cisco iox application hosting subsystem of cisco ios xe software could allow an authenticated, local attacker to elevate privileges to root on an affected device. this vulnerability is due to insufficient restrictions on the hosted application. an attacker could exploit this vulnerability by logging in to and then escaping the cisco iox application container. a successful exploit could allow the attacker to execute arbitrary commands on the underlying operating system with root privileges.	"Extract cybersecurity concepts and relationships from the following description:

a vulnerability in the cisco iox application hosting subsystem of cisco ios xe software could allow an authenticated, local attacker to elevate privileges to root on an affected device. this vulnerability is due to insufficient restrictions on the hosted application. an attacker could exploit this vulnerability by logging in to and then escaping the cisco iox application container. a successful exploit could allow the attacker to execute arbitrary commands on the underlying operating system with root privileges."	TRUE	reviewed	FALSE
